,cod_loja,data_semana_comercial,venda,localidade,loja_tamanho,clima
89892,267,2021-02-14,15,1,2,3
89893,248,2021-09-05,1,1,3,2
89894,318,2022-07-10,11,1,2,4
89895,144,2022-01-09,8,1,2,5
89896,238,2021-04-11,20,1,3,2
89897,184,2022-08-21,40,1,0,4
89898,339,2021-05-16,16,1,4,5
89899,128,2022-03-27,26,1,3,4
89900,212,2021-06-06,23,1,3,3
89901,13,2021-08-29,26,1,1,5
89902,21,2021-02-07,57,1,0,4
89903,186,2022-01-02,18,1,0,4
89904,150,2021-03-07,17,1,0,3
89905,413,2021-10-17,41,2,0,6
89906,156,2022-05-08,26,1,4,3
89907,119,2021-07-25,51,1,2,5
89908,305,2022-05-29,11,1,4,2
89909,233,2022-06-26,18,1,2,2
89910,380,2022-07-17,13,1,3,3
89911,133,2021-04-04,35,1,3,4
89912,256,2022-05-29,14,1,4,2
89913,74,2022-08-07,22,1,0,2
89914,306,2022-08-21,9,1,3,3
89915,295,2022-03-06,24,1,2,2
89916,62,2022-03-27,28,1,3,4
89917,105,2021-07-18,28,1,2,3
89918,15,2021-01-24,6,1,2,4
89919,343,2021-09-05,4,1,3,3
89920,116,2022-02-06,15,1,3,5
89921,297,2022-08-21,20,1,2,3
89922,287,2021-05-09,7,1,3,2
89923,335,2022-06-19,13,1,4,2
89924,140,2021-02-21,8,1,2,3
89925,15,2021-09-26,22,1,2,4
89926,226,2022-04-10,48,1,3,5
89927,340,2021-06-13,11,1,3,2
89928,220,2021-06-27,44,1,4,4
89929,245,2022-05-15,36,1,2,2
89930,324,2021-05-23,7,1,4,2
89931,225,2022-04-24,39,1,2,5
89932,105,2021-01-03,12,1,2,3
89933,16,2021-01-31,8,1,3,4
89934,27,2021-02-07,11,1,2,3
89935,226,2022-07-17,15,1,3,5
89936,104,2021-03-14,13,1,2,2
89937,352,2021-09-26,0,1,3,5
89938,273,2022-04-10,11,1,3,3
89939,81,2021-07-18,5,1,4,2
89940,34,2021-08-15,15,1,0,4
89941,278,2021-08-22,8,1,3,3
89942,409,2022-01-23,3,2,0,6
89943,334,2021-04-11,37,1,3,4
89944,158,2021-05-23,2,1,2,2
89945,278,2022-03-27,12,1,3,3
89946,40,2021-01-17,25,1,1,4
89947,149,2021-01-24,14,1,1,4
89948,294,2021-01-24,16,1,2,4
89949,241,2022-07-17,8,1,3,3
89950,247,2021-04-25,9,1,3,2
89951,144,2022-04-24,42,1,2,5
89952,284,2021-01-24,5,1,2,2
89953,105,2021-09-19,13,1,2,3
89954,328,2021-10-03,26,1,2,2
89955,10,2022-02-13,35,1,1,5
89956,363,2021-10-17,6,1,4,4
89957,58,2021-05-09,97,1,0,3
89958,177,2021-05-09,3,1,3,2
89959,420,2021-08-08,39,0,0,0
89960,208,2021-12-26,16,1,2,2
89961,112,2022-07-10,13,1,2,2
89962,216,2022-07-17,18,1,2,2
89963,173,2021-09-26,6,1,3,4
89964,374,2021-10-03,4,1,4,5
89965,57,2022-02-06,11,1,0,5
89966,116,2021-10-10,9,1,3,5
89967,265,2021-06-20,27,1,2,2
89968,397,2022-05-08,25,1,3,5
89969,248,2021-02-28,4,1,3,2
89970,38,2022-01-23,22,1,1,3
89971,3,2021-03-28,16,1,3,5
89972,218,2022-08-21,18,1,2,2
89973,146,2021-01-10,20,1,0,2
89974,370,2021-08-15,2,1,4,5
89975,338,2022-02-20,8,1,3,3
89976,324,2021-05-16,7,1,4,2
89977,264,2021-06-06,15,1,2,2
89978,179,2021-08-15,6,1,2,4
89979,79,2021-01-17,3,1,3,3
89980,95,2021-01-24,4,1,2,3
89981,35,2022-01-02,14,1,0,4
89982,364,2021-09-19,5,1,4,4
89983,321,2022-01-23,1,1,3,4
89984,73,2021-10-03,33,1,0,3
89985,263,2022-08-14,18,1,2,2
89986,79,2022-04-10,13,1,3,3
89987,137,2021-01-03,14,1,3,3
89988,124,2021-07-25,9,1,2,2
89989,235,2021-09-05,9,1,2,2
89990,248,2021-09-12,1,1,3,2
89991,217,2021-02-28,23,1,2,2
89992,243,2022-02-06,5,1,4,2
89993,93,2021-10-03,20,1,2,4
89994,317,2022-02-13,26,1,2,2
89995,307,2022-03-06,28,1,2,5
89996,239,2021-07-04,28,1,3,3
89997,335,2021-07-11,12,1,4,2
89998,215,2021-09-19,13,1,2,3
89999,93,2021-09-26,11,1,2,4
90000,172,2022-08-14,33,1,0,4
90001,320,2021-04-25,37,1,2,4
90002,381,2021-05-23,12,1,2,3
90003,328,2022-06-26,34,1,2,2
90004,5,2021-09-05,18,1,2,5
90005,124,2021-04-04,24,1,2,2
90006,189,2021-09-12,13,1,3,2
90007,31,2022-03-20,38,1,0,4
90008,236,2021-07-04,51,1,2,3
90009,328,2022-05-15,19,1,2,2
90010,266,2021-07-25,35,1,2,5
90011,345,2022-07-03,3,1,4,3
90012,135,2022-07-24,22,1,2,4
90013,246,2021-09-26,14,1,2,3
90014,325,2022-07-31,14,1,3,5
90015,70,2021-05-23,24,1,2,2
90016,23,2021-08-15,9,1,2,3
90017,129,2021-01-24,5,1,3,5
90018,127,2022-07-03,19,1,2,3
90019,112,2021-02-28,8,1,2,2
90020,349,2022-01-09,7,1,4,4
90021,67,2021-01-31,5,1,2,5
90022,41,2021-12-26,6,1,0,3
90023,282,2021-02-21,8,1,4,3
90024,420,2021-10-10,23,0,0,0
90025,152,2022-05-22,11,1,3,3
90026,106,2021-03-21,30,1,0,5
90027,150,2022-07-31,24,1,0,3
90028,328,2021-04-11,13,1,2,2
90029,181,2022-02-20,7,1,2,4
90030,113,2022-03-06,30,1,2,4
90031,393,2022-05-01,11,1,4,3
90032,187,2021-01-17,13,1,2,4
90033,352,2021-08-22,3,1,3,5
90034,202,2021-10-31,12,1,2,4
90035,126,2021-01-17,8,1,2,3
90036,362,2022-07-17,6,1,3,2
90037,198,2022-02-06,8,1,4,4
90038,240,2022-02-13,12,1,3,3
90039,380,2022-05-08,18,1,3,3
90040,286,2022-08-14,38,1,3,4
90041,273,2022-08-07,9,1,3,3
90042,122,2021-05-02,13,1,2,2
90043,90,2021-08-22,3,1,4,3
90044,203,2021-10-03,18,1,2,2
90045,344,2022-02-13,3,1,3,4
90046,304,2022-02-20,14,1,2,5
90047,3,2022-02-20,4,1,3,5
90048,219,2022-05-08,16,1,4,3
90049,26,2021-03-14,9,1,0,4
90050,103,2021-09-26,25,1,2,5
90051,397,2022-05-29,27,1,3,5
90052,90,2022-02-27,4,1,4,3
90053,108,2021-12-19,11,1,2,2
90054,143,2021-03-14,5,1,3,3
90055,362,2022-07-31,12,1,3,2
90056,153,2022-04-24,9,1,3,3
90057,81,2021-07-11,8,1,4,2
90058,315,2022-02-13,16,1,3,2
90059,66,2021-08-22,5,1,2,2
90060,363,2022-01-02,4,1,4,4
90061,357,2022-02-06,14,1,3,4
90062,4,2021-10-24,16,1,0,4
90063,221,2021-08-29,26,1,0,4
90064,70,2021-09-05,24,1,2,2
90065,149,2021-04-04,6,1,1,4
90066,159,2021-04-25,34,1,2,2
90067,73,2022-06-19,56,1,0,3
90068,177,2021-09-12,1,1,3,2
90069,315,2022-08-14,6,1,3,2
90070,417,2021-12-12,14,0,0,0
90071,412,2022-01-02,3,2,2,6
90072,241,2022-04-24,15,1,3,3
90073,382,2022-07-17,6,1,4,3
90074,238,2022-02-27,23,1,3,2
90075,234,2022-06-19,11,1,3,3
90076,52,2022-06-19,24,1,2,3
90077,316,2022-07-03,12,1,2,2
90078,272,2022-07-24,7,1,3,3
90079,107,2021-10-24,22,1,2,2
90080,381,2022-03-13,5,1,2,3
90081,7,2021-06-27,28,1,3,5
90082,94,2021-01-03,17,1,2,3
90083,68,2021-01-10,19,1,2,5
90084,246,2021-01-17,9,1,2,3
90085,216,2021-09-19,7,1,2,2
90086,387,2022-05-01,13,1,3,1
90087,216,2021-05-09,15,1,2,2
90088,192,2021-01-31,5,1,2,4
90089,108,2022-03-20,16,1,2,2
90090,277,2022-07-31,17,1,3,4
90091,214,2021-05-23,11,1,3,3
90092,288,2022-03-20,6,1,4,3
90093,309,2021-06-06,8,1,2,2
90094,200,2021-05-23,17,1,4,3
90095,54,2021-05-23,15,1,3,3
90096,197,2021-04-18,12,1,4,3
90097,115,2021-01-31,6,1,2,4
90098,297,2022-03-13,14,1,2,3
90099,350,2021-06-20,24,1,2,3
90100,162,2021-01-03,12,1,2,3
90101,360,2021-08-01,22,1,3,3
90102,236,2021-01-17,9,1,2,3
90103,103,2021-12-26,8,1,2,5
90104,183,2022-04-24,23,1,2,2
90105,223,2022-07-24,12,1,2,3
90106,347,2021-09-26,1,1,4,3
90107,318,2022-02-06,4,1,2,4
90108,164,2021-08-22,6,1,3,5
90109,153,2021-12-26,4,1,3,3
90110,204,2021-10-24,6,1,4,2
90111,294,2021-10-31,7,1,2,4
90112,52,2021-02-07,14,1,2,3
90113,54,2021-02-14,5,1,3,3
90114,376,2022-04-24,28,1,4,5
90115,4,2021-02-14,30,1,0,4
90116,6,2021-09-19,33,1,0,4
90118,111,2021-09-19,8,1,2,3
90119,165,2021-04-04,6,1,2,2
90120,16,2022-04-10,16,1,3,4
90122,312,2021-08-15,5,1,2,5
90123,151,2021-09-05,17,1,0,5
90124,201,2021-04-18,3,1,3,2
90125,357,2022-08-21,12,1,3,4
90126,386,2021-12-19,2,1,2,2
90127,255,2021-06-13,13,1,3,3
90128,40,2022-01-02,13,1,1,4
90129,144,2021-10-17,18,1,2,5
90130,330,2021-05-30,20,1,2,3
90131,168,2021-10-24,0,1,2,3
90132,373,2022-03-27,5,1,3,5
90133,275,2021-01-17,4,1,3,5
90134,89,2021-08-15,7,1,0,4
90135,14,2022-07-24,29,1,2,4
90136,166,2022-02-27,8,1,3,3
90137,203,2021-05-23,16,1,2,2
90138,133,2022-04-24,17,1,3,4
90139,356,2021-07-11,9,1,3,2
90140,103,2021-08-22,12,1,2,5
90141,386,2022-08-07,6,1,2,2
90142,268,2022-02-06,4,1,2,4
90143,70,2022-05-08,39,1,2,2
90144,362,2022-01-23,15,1,3,2
90145,325,2021-10-10,18,1,3,5
90146,156,2021-01-17,3,1,4,3
90147,305,2021-07-11,2,1,4,2
90148,43,2021-12-19,4,1,2,4
90149,7,2022-02-27,7,1,3,5
90150,353,2022-07-03,7,1,3,3
90151,82,2021-10-24,3,1,2,4
90152,116,2022-03-27,30,1,3,5
90153,250,2022-03-27,18,1,3,4
90154,186,2021-01-17,12,1,0,4
90155,1,2021-03-14,7,1,0,5
90156,105,2021-01-17,3,1,2,3
90157,276,2022-05-01,23,1,3,4
90158,182,2022-08-21,0,1,3,2
90159,134,2021-03-28,4,1,2,4
90160,121,2021-10-03,12,1,3,3
90161,45,2022-01-09,6,1,2,4
90162,168,2022-03-13,6,1,2,3
90163,173,2022-07-31,16,1,3,4
90164,10,2021-10-24,3,1,1,5
90166,152,2021-12-26,7,1,3,3
90167,6,2022-01-09,11,1,0,4
90168,65,2022-02-06,11,1,2,5
90169,159,2022-05-29,34,1,2,2
90170,38,2021-03-14,2,1,1,3
90171,154,2021-08-15,5,1,3,3
90172,255,2022-02-13,4,1,3,3
90173,263,2021-08-15,5,1,2,2
90174,150,2021-08-15,6,1,0,3
90175,414,2022-01-23,8,2,0,6
90176,26,2021-10-31,8,1,0,4
90177,382,2022-05-08,12,1,4,3
90178,338,2021-08-15,5,1,3,3
90179,323,2021-01-17,11,1,3,2
90180,262,2021-08-15,4,1,4,4
90181,247,2021-02-14,6,1,3,2
90182,356,2022-01-16,2,1,3,2
90183,418,2022-08-21,20,0,0,0
90184,243,2021-01-31,15,1,4,2
90185,124,2022-01-02,8,1,2,2
90186,86,2021-02-14,15,1,2,3
90187,335,2022-07-10,2,1,4,2
90188,87,2022-02-06,16,1,2,2
90189,255,2021-12-26,3,1,3,3
90190,47,2021-08-29,14,1,2,4
90191,155,2022-06-26,11,1,2,2
90192,79,2022-07-10,7,1,3,3
90193,163,2022-01-02,6,1,2,4
90194,246,2022-08-21,4,1,2,3
90195,142,2021-02-21,9,1,3,2
90196,94,2021-10-17,11,1,2,3
90197,318,2021-01-03,1,1,2,4
90198,365,2022-02-13,9,1,4,2
90199,26,2021-09-12,22,1,0,4
90200,283,2021-08-29,2,1,3,3
90201,42,2021-03-21,2,1,3,4
90202,259,2021-08-08,11,1,2,2
90203,43,2021-10-24,7,1,2,4
90204,367,2021-07-04,11,1,3,4
90205,127,2022-07-31,9,1,2,3
90206,161,2021-08-22,12,1,2,4
90207,168,2021-09-26,1,1,2,3
90209,27,2021-01-31,7,1,2,3
90210,72,2022-01-16,12,1,0,2
90211,202,2021-12-26,7,1,2,4
90212,51,2021-10-03,6,1,2,3
90213,46,2021-08-29,8,1,0,2
90214,291,2021-09-12,7,1,3,4
90215,244,2021-02-21,12,1,2,3
90216,217,2021-10-10,2,1,2,2
90217,133,2021-02-07,5,1,3,4
90218,122,2022-07-17,5,1,2,2
90219,4,2019-06-02,124,1,0,4
90220,15,2019-06-02,132,1,2,4
90221,136,2019-06-16,24,1,0,2
90222,52,2019-07-14,46,1,2,3
90223,268,2019-07-14,49,1,2,4
90224,64,2019-07-21,9,1,3,4
90225,42,2019-07-21,28,1,3,4
90226,207,2019-07-28,11,1,2,3
90227,217,2019-02-17,12,1,2,2
90228,160,2019-08-25,33,1,3,5
90229,13,2019-09-15,48,1,1,5
90230,111,2019-03-17,36,1,2,3
90231,185,2019-04-21,9,1,2,3
90232,180,2021-12-19,9,1,3,4
90233,212,2022-07-10,16,1,3,3
90234,234,2021-04-04,4,1,3,3
90235,247,2019-01-06,5,1,3,2
90236,223,2019-07-07,117,1,2,3
90237,13,2019-02-03,46,1,1,5
90238,68,2019-03-17,40,1,2,5
90239,192,2019-03-17,26,1,2,4
90240,1,2019-03-24,150,1,0,5
90241,131,2019-03-31,16,1,3,3
90242,228,2019-05-19,23,1,2,2
90243,191,2019-05-26,35,1,3,3
90244,139,2019-06-02,85,1,2,4
90245,192,2019-06-23,48,1,2,4
90246,7,2019-06-30,123,1,3,5
90247,16,2019-07-07,42,1,3,4
90248,49,2019-07-14,46,1,1,3
90249,6,2019-07-21,47,1,0,4
90250,57,2019-07-28,71,1,0,5
90251,266,2019-08-04,51,1,2,5
90252,134,2019-03-10,18,1,2,4
90253,120,2019-09-15,33,1,2,2
90254,69,2019-04-21,26,1,0,2
90255,275,2021-08-15,6,1,3,5
90256,233,2018-12-16,20,1,2,2
90257,223,2019-06-09,70,1,2,3
90258,160,2019-06-09,62,1,3,5
90259,296,2019-06-09,27,1,3,3
90260,97,2019-06-16,58,1,3,2
90261,197,2019-06-16,15,1,4,3
90262,121,2019-06-16,27,1,3,3
90263,210,2019-01-13,1,1,2,5
90264,149,2019-07-07,195,1,1,4
90265,120,2019-07-07,81,1,2,2
90266,109,2019-07-14,41,1,2,3
90267,101,2019-07-14,41,1,2,4
90268,227,2019-08-04,55,1,4,5
90269,18,2019-02-10,36,1,0,4
90270,244,2019-08-18,39,1,2,3
90271,120,2019-03-10,33,1,2,2
90272,267,2021-10-17,3,1,2,3
90273,54,2022-02-27,3,1,3,3
90274,281,2022-01-09,1,1,3,4
90275,167,2021-09-19,6,1,2,5
90276,330,2021-03-28,7,1,2,3
90277,116,2019-05-05,45,1,3,5
90278,260,2019-05-26,29,1,4,3
90279,215,2019-06-02,61,1,2,3
90280,30,2019-06-23,50,1,1,3
90281,111,2019-06-23,35,1,2,3
90282,218,2019-06-30,33,1,2,2
90283,112,2019-01-13,12,1,2,2
90284,304,2019-07-07,105,1,2,5
90285,43,2019-07-21,42,1,2,4
90286,163,2019-07-21,34,1,2,4
90288,198,2019-02-03,7,1,4,4
90289,57,2019-08-25,48,1,0,5
90290,227,2019-02-24,13,1,4,5
90291,221,2019-03-03,45,1,0,4
90292,279,2019-09-08,14,1,3,4
90293,1,2019-09-08,113,1,0,5
90294,122,2019-09-08,18,1,2,2
90295,14,2019-09-22,22,1,2,4
90296,21,2019-03-24,31,1,0,4
90297,188,2019-04-07,64,1,3,5
90298,72,2019-04-07,36,1,0,2
90300,124,2019-06-02,27,1,2,2
90301,32,2019-06-02,322,1,2,3
90302,117,2019-06-09,111,1,0,4
90303,40,2019-07-14,156,1,1,4
90304,1,2019-02-10,78,1,0,5
90305,183,2019-02-24,8,1,2,2
90306,180,2019-09-01,24,1,3,4
90307,167,2019-03-10,30,1,2,5
90308,93,2019-04-07,22,1,2,4
90309,15,2021-01-03,1,1,2,4
90310,100,2019-04-28,85,1,1,5
90311,63,2019-05-12,105,1,0,3
90312,108,2019-05-19,27,1,2,2
90313,241,2019-05-19,69,1,3,3
90314,225,2019-07-07,125,1,2,5
90315,215,2019-07-21,52,1,2,3
90316,192,2019-07-21,37,1,2,4
90317,181,2019-07-21,56,1,2,4
90318,106,2019-02-24,27,1,0,5
90319,339,2019-09-01,11,1,4,5
90320,135,2019-03-24,34,1,2,4
90321,351,2019-04-14,26,1,3,4
90322,344,2022-01-09,2,1,3,4
90323,332,2021-09-19,1,1,3,3
90324,190,2022-08-14,13,1,2,3
90325,114,2019-05-05,101,1,1,5
90326,88,2018-12-16,30,1,0,2
90327,13,2019-06-02,228,1,1,5
90328,141,2019-06-23,38,1,2,4
90329,160,2019-06-23,34,1,3,5
90330,4,2019-06-23,81,1,0,4
90331,328,2019-08-18,23,1,2,2
90332,21,2019-09-01,59,1,0,4
90333,137,2019-09-01,4,1,3,3
90334,134,2019-03-03,19,1,2,4
90335,100,2017-06-11,146,1,1,5
90336,238,2017-07-02,11,1,3,2
90337,183,2017-07-16,7,1,2,2
90339,208,2017-09-03,2,1,2,2
90340,184,2017-11-12,33,1,0,4
90341,300,2017-11-19,2,1,4,2
90342,100,2018-01-21,38,1,1,5
90343,39,2018-02-18,5,1,2,3
90344,315,2018-05-06,5,1,3,2
90345,237,2018-05-06,25,1,3,4
90346,75,2017-04-23,19,1,2,3
90347,78,2017-06-18,18,1,2,4
90348,172,2017-07-09,23,1,0,4
90349,184,2017-08-06,115,1,0,4
90350,118,2017-08-06,35,1,2,4
90351,69,2017-12-17,29,1,0,2
90353,20,2018-02-04,14,1,2,5
90354,184,2018-03-04,47,1,0,4
90355,163,2017-07-16,49,1,2,4
90356,97,2018-02-11,3,1,3,2
90357,222,2018-05-13,38,1,2,4
90358,71,2017-04-02,22,1,2,4
90359,2,2017-04-02,62,1,0,5
90360,151,2017-05-07,30,1,0,5
90361,159,2017-06-04,28,1,2,2
90362,240,2017-06-11,20,1,3,3
90363,34,2017-06-11,104,1,0,4
90364,172,2018-01-14,13,1,0,4
90365,32,2018-02-04,17,1,2,3
90366,135,2018-03-04,17,1,2,4
90367,203,2018-05-13,14,1,2,2
90368,4,2017-04-09,61,1,0,4
90369,192,2017-04-09,61,1,2,4
90370,184,2017-05-07,82,1,0,4
90371,92,2017-05-14,56,1,1,4
90372,32,2017-05-28,74,1,2,3
90373,32,2017-06-18,29,1,2,3
90374,38,2017-06-25,68,1,1,3
90375,42,2017-07-02,60,1,3,4
90376,77,2017-07-02,33,1,2,4
90377,173,2017-07-16,28,1,3,4
90378,1,2017-11-05,69,1,0,5
90380,195,2018-02-04,4,1,3,3
90381,21,2018-02-11,16,1,0,4
90382,286,2018-02-18,6,1,3,4
90383,132,2018-02-18,16,1,3,5
90384,84,2018-02-18,17,1,0,3
90385,49,2018-03-25,35,1,1,3
90386,220,2018-04-15,16,1,4,4
90387,79,2017-04-02,5,1,3,3
90388,161,2017-04-30,52,1,2,4
90389,74,2017-06-18,82,1,0,2
90390,49,2017-07-02,94,1,1,3
90391,118,2017-09-03,13,1,2,4
90392,83,2018-03-25,28,1,2,2
90393,133,2018-04-01,27,1,3,4
90394,23,2018-04-15,47,1,2,3
90395,183,2017-04-09,11,1,2,2
90396,24,2017-04-23,50,1,3,4
90397,193,2017-05-07,28,1,2,5
90398,134,2017-05-14,13,1,2,4
90399,150,2017-05-14,28,1,0,3
90400,99,2017-10-08,17,1,2,5
90401,182,2017-12-17,16,1,3,2
90402,137,2018-02-18,9,1,3,3
90403,41,2018-03-11,23,1,0,3
90404,77,2018-03-25,22,1,2,4
90405,64,2018-03-25,12,1,3,4
90406,28,2018-04-15,52,1,0,3
90407,107,2018-05-13,16,1,2,2
90408,206,2018-05-20,74,1,2,4
90409,9,2017-07-09,30,1,2,5
90410,188,2017-07-30,46,1,3,5
90411,237,2017-08-20,5,1,3,4
90412,50,2018-04-01,28,1,2,4
90413,206,2018-04-01,17,1,2,4
90414,14,2017-04-23,63,1,2,4
90415,206,2017-06-04,38,1,2,4
90416,32,2017-06-04,97,1,2,3
90417,18,2017-07-02,41,1,0,4
90418,71,2017-07-02,40,1,2,4
90419,84,2017-07-09,57,1,0,3
90420,107,2017-07-30,5,1,2,2
90421,69,2017-08-06,11,1,0,2
90422,184,2017-09-10,14,1,0,4
90423,250,2017-12-17,7,1,3,4
90424,25,2018-01-14,7,1,0,4
90425,157,2018-02-11,12,1,2,4
90426,221,2018-02-25,33,1,0,4
90427,6,2018-05-06,48,1,0,4
90428,304,2018-05-06,24,1,2,5
90429,267,2018-05-06,16,1,2,3
90430,12,2017-04-02,45,1,0,5
90431,286,2017-05-07,19,1,3,4
90432,46,2017-05-28,35,1,0,2
90433,2,2017-06-04,140,1,0,5
90434,313,2017-07-16,37,1,3,4
90435,74,2017-12-24,12,1,0,2
90436,141,2018-03-11,18,1,2,4
90437,292,2018-03-18,13,1,2,4
90438,221,2018-05-13,75,1,0,4
90439,28,2018-05-13,80,1,0,3
90440,308,2017-05-14,7,1,4,4
90441,275,2017-05-28,26,1,3,5
90442,64,2017-06-25,16,1,3,4
90443,281,2017-06-25,12,1,3,4
90444,67,2017-10-08,34,1,2,5
90445,249,2018-05-13,13,1,2,2
90446,238,2017-06-04,30,1,3,2
90447,175,2017-08-27,16,1,2,4
90448,93,2018-02-11,8,1,2,4
90449,40,2018-04-01,47,1,1,4
90450,46,2018-05-20,105,1,0,2
90451,16,2017-06-04,53,1,3,4
90452,111,2017-06-25,18,1,2,3
90453,37,2017-08-20,22,1,1,3
90454,32,2017-12-17,28,1,2,3
90455,12,2018-04-01,40,1,0,5
90456,53,2018-05-06,48,1,0,3
90457,53,2018-05-13,112,1,0,3
90458,61,2017-04-16,28,1,2,2
90459,218,2017-04-23,18,1,2,2
90460,73,2017-04-30,50,1,0,3
90461,177,2017-05-07,7,1,3,2
90462,202,2017-07-23,35,1,2,4
90463,312,2017-08-06,20,1,2,5
90464,249,2017-08-27,24,1,2,2
90465,149,2018-02-18,53,1,1,4
90466,75,2018-03-04,30,1,2,3
90467,184,2017-05-28,53,1,0,4
90468,22,2017-06-11,52,1,2,4
90469,118,2017-07-09,36,1,2,4
90470,6,2017-08-06,56,1,0,4
90471,320,2017-08-20,5,1,2,4
90472,37,2017-10-01,19,1,1,3
90473,30,2017-10-15,16,1,1,3
90474,84,2017-10-22,7,1,0,3
90475,48,2017-12-17,18,1,0,3
90476,316,2018-02-18,4,1,2,2
90477,252,2018-04-15,7,1,4,2
90478,202,2017-04-23,62,1,2,4
90479,280,2017-06-18,22,1,3,4
90480,105,2017-06-25,8,1,2,3
90481,149,2017-10-01,17,1,1,4
90482,217,2017-10-29,2,1,2,2
90483,87,2017-11-26,1,1,2,2
90484,60,2018-02-25,29,1,1,4
90485,151,2018-04-01,68,1,0,5
90486,45,2018-04-29,33,1,2,4
90487,320,2017-04-23,28,1,2,4
90488,44,2017-05-21,102,1,1,4
90489,4,2017-05-21,50,1,0,4
90490,67,2017-08-06,39,1,2,5
90491,240,2017-12-03,6,1,3,3
90492,130,2018-03-11,27,1,2,4
90493,44,2018-04-01,77,1,1,4
90494,263,2018-04-29,33,1,2,2
90495,1,2018-05-13,185,1,0,5
90496,17,2018-05-13,117,1,2,5
90497,93,2017-05-07,28,1,2,4
90498,28,2017-05-14,68,1,0,3
90499,81,2017-07-02,18,1,4,2
90500,150,2017-08-20,9,1,0,3
90501,186,2017-10-08,9,1,0,4
90502,24,2017-12-03,7,1,3,4
90503,192,2018-03-25,42,1,2,4
90504,22,2018-03-25,23,1,2,4
90505,235,2018-05-06,3,1,2,2
90506,125,2017-05-21,19,1,2,4
90507,25,2018-02-25,22,1,0,4
90508,145,2018-04-15,38,1,2,2
90509,247,2018-04-15,11,1,3,2
90510,62,2018-05-20,113,1,3,4
90511,125,2017-07-23,20,1,2,4
90512,188,2017-11-19,16,1,3,5
90513,300,2017-11-26,7,1,4,2
90514,23,2018-01-07,6,1,2,3
90516,245,2018-02-25,9,1,2,2
90517,133,2018-05-20,75,1,3,4
90518,294,2017-04-02,15,1,2,4
90519,278,2017-04-23,35,1,3,3
90520,206,2017-05-28,25,1,2,4
90521,187,2017-06-04,33,1,2,4
90522,291,2017-07-16,24,1,3,4
90523,21,2017-07-23,20,1,0,4
90524,44,2017-09-24,63,1,1,4
90525,150,2017-10-08,4,1,0,3
90526,46,2017-12-10,33,1,0,2
90527,40,2017-12-17,38,1,1,4
90528,82,2017-12-17,48,1,2,4
90529,322,2018-03-18,9,1,0,4
90530,175,2018-03-25,29,1,2,4
90531,106,2018-04-01,42,1,0,5
90532,31,2018-04-22,66,1,0,4
90534,115,2018-05-13,44,1,2,4
90535,162,2018-05-13,48,1,2,3
90536,68,2017-04-09,28,1,2,5
90537,109,2017-05-14,13,1,2,3
90538,29,2017-08-27,2,1,2,3
90539,71,2017-09-24,2,1,2,4
90540,40,2017-12-03,24,1,1,4
90541,70,2017-12-10,14,1,2,2
90542,106,2018-03-11,33,1,0,5
90543,117,2018-03-25,24,1,0,4
90544,186,2018-05-06,37,1,0,4
90545,57,2017-05-07,40,1,0,5
90546,34,2017-05-07,61,1,0,4
90547,18,2017-06-11,64,1,0,4
90548,316,2017-06-11,25,1,2,2
90549,158,2017-07-09,19,1,2,2
90550,197,2017-08-20,6,1,4,3
90551,169,2017-12-17,8,1,3,3
90552,203,2017-12-24,9,1,2,2
90553,26,2018-03-11,58,1,0,4
90554,187,2018-04-08,9,1,2,4
90555,153,2018-04-22,14,1,3,3
90556,292,2017-07-09,24,1,2,4
90557,63,2017-09-24,9,1,0,3
90558,88,2017-10-29,5,1,0,2
90559,89,2018-02-04,15,1,0,4
90560,245,2018-03-11,11,1,2,2
90561,106,2018-03-18,30,1,0,5
90562,15,2018-04-08,24,1,2,4
90563,50,2018-05-13,71,1,2,4
90564,67,2017-04-02,13,1,2,5
90565,204,2017-05-14,2,1,4,2
90566,34,2017-06-04,96,1,0,4
90567,95,2017-06-04,56,1,2,3
90568,284,2017-06-11,30,1,2,2
90569,92,2017-06-18,18,1,1,4
90570,106,2017-07-02,63,1,0,5
90571,65,2017-08-20,19,1,2,5
90572,262,2017-12-17,7,1,4,4
90573,108,2018-02-04,6,1,2,2
90574,47,2018-03-11,28,1,2,4
90575,144,2018-04-08,58,1,2,5
90576,26,2018-04-08,44,1,0,4
90577,96,2018-04-15,29,1,2,3
90578,100,2018-05-06,101,1,1,5
90579,80,2018-05-06,38,1,0,2
90580,136,2017-04-09,8,1,0,2
90581,73,2017-07-09,29,1,0,3
90582,22,2017-07-30,13,1,2,4
90583,272,2017-11-12,4,1,3,3
90584,244,2018-02-18,18,1,2,3
90585,239,2018-03-04,9,1,3,3
90586,70,2018-04-29,9,1,2,2
90587,19,2018-05-06,71,1,1,4
90588,108,2018-05-06,16,1,2,2
90589,73,2017-05-07,17,1,0,3
90590,86,2017-07-02,23,1,2,3
90591,29,2017-07-16,41,1,2,3
90592,26,2017-07-30,113,1,0,4
90593,116,2018-03-04,23,1,3,5
90594,147,2018-04-15,22,1,2,3
90595,50,2018-04-22,25,1,2,4
90596,183,2017-06-18,16,1,2,2
90597,29,2017-09-24,6,1,2,3
90598,37,2017-10-08,24,1,1,3
90599,64,2017-12-10,4,1,3,4
90600,97,2018-01-07,1,1,3,2
